,0,1,2,3,4,5,6,7,8,9,10
11700,0.0538,0.0546,0.0849,0.0703,0.0208,0.057,0.0696,0.0692,0.078,0.0654,0.0555
11701,0.0556,0.0481,0.1521,0.065,0.022,0.0784,0.0996,0.0924,0.1015,0.0813,0.0571
11702,0.0546,0.0429,0.183,0.0679,0.0204,0.1715,0.2123,0.1343,0.1507,0.075,0.0672
11703,0.0534,0.0372,0.0625,0.0795,0.0212,0.2102,0.2468,0.1981,0.1504,0.1997,0.0754
11704,0.0546,0.037,0.0633,0.0909,0.0203,0.2786,0.2411,0.1897,0.1596,0.4271,0.0733
11705,0.0485,0.0308,0.0591,0.0821,0.0176,0.2197,0.1738,0.1078,0.1888,0.2973,0.0586
11706,0.0339,0.0286,0.0495,0.0693,0.0123,0.0617,0.0531,0.0687,0.0976,0.0853,0.0415
11707,0.0266,0.0256,0.0433,0.0601,0.0087,0.0473,0.0426,0.0613,0.0645,0.0415,0.0352
11708,0.0175,0.0227,0.0452,0.0473,0.0081,0.0383,0.0338,0.0534,0.0581,0.0244,0.0292
11709,0.0059,0.0167,0.0364,0.0409,0.007,0.0263,0.0255,0.0386,0.0451,0.0172,0.0208
11710,0.0055,0.0098,0.0199,0.0244,0.0035,0.0157,0.0172,0.0254,0.0344,0.0088,0.0124
11711,0.005,0.0061,0.0155,0.0154,0.0016,0.011,0.0075,0.0118,0.0216,0.0039,0.0069
11712,0.0047,0.0043,0.0115,0.0094,0.0014,0.0084,0.0079,0.0029,0.0153,0.0031,0.0055
11713,0.0048,0.0046,0.014,0.0077,0.002,0.0084,0.0254,0.0004,0.0128,0.0026,0.007
11714,0.0053,0.0097,0.0187,0.0108,0.0033,0.0078,0.0086,0.0002,0.0113,0.0029,0.0065
11715,0.0161,0.0285,0.0457,0.0219,0.0108,0.0089,0.0158,0.0002,0.0138,0.0063,0.0143
11716,0.0537,0.0753,0.0978,0.0568,0.0373,0.0123,0.0238,0.0084,0.0214,0.0199,0.03
11717,0.1301,0.0946,0.133,0.0904,0.0962,0.022,0.0422,0.0288,0.0333,0.0483,0.0531
11718,0.3553,0.1238,0.167,0.0997,0.1315,0.0464,0.0798,0.0621,0.0547,0.2308,0.1074
11719,0.3741,0.0976,0.2542,0.098,0.0916,0.0566,0.0835,0.0677,0.0631,0.284,0.157
11720,0.107,0.0877,0.2092,0.0874,0.0675,0.0433,0.0685,0.0462,0.0605,0.0785,0.0747
11721,0.0607,0.0654,0.2107,0.0774,0.0438,0.0413,0.0573,0.0541,0.0598,0.0686,0.0515
11722,0.0558,0.0517,0.1738,0.0736,0.027,0.0456,0.0562,0.0555,0.0688,0.0612,0.0471
11723,0.0542,0.0504,0.0898,0.0705,0.022,0.0543,0.0561,0.0713,0.0773,0.0635,0.0509
11724,0.0564,0.0547,0.0812,0.0725,0.021,0.0588,0.0639,0.0732,0.0841,0.069,0.0476
11725,0.0561,0.0489,0.1572,0.0683,0.0205,0.0831,0.0861,0.0987,0.1034,0.0869,0.0582
11726,0.0564,0.041,0.1756,0.0716,0.02,0.1517,0.1702,0.1841,0.1422,0.0771,0.0685
11727,0.0553,0.0349,0.1447,0.0874,0.0218,0.176,0.2313,0.1977,0.1507,0.2091,0.0773
11728,0.054,0.0354,0.1696,0.1004,0.0246,0.3171,0.2428,0.2203,0.1595,0.2614,0.0756
11729,0.0431,0.0317,0.0629,0.0707,0.0204,0.2206,0.2641,0.1516,0.1348,0.101,0.0621
11730,0.0334,0.0287,0.053,0.07,0.0126,0.0659,0.1032,0.0784,0.0759,0.0679,0.0465
11731,0.0278,0.0254,0.0459,0.0641,0.0087,0.0502,0.0377,0.0573,0.0652,0.0375,0.0342
11732,0.014,0.0221,0.043,0.0535,0.0085,0.0393,0.0341,0.0518,0.057,0.0268,0.0279
11733,0.0069,0.0158,0.0353,0.0429,0.0094,0.0278,0.0255,0.0451,0.0511,0.0206,0.026
11734,0.0057,0.0105,0.0217,0.0265,0.0053,0.0193,0.0169,0.0306,0.0396,0.0146,0.0141
11735,0.0045,0.0063,0.0152,0.0145,0.0022,0.012,0.0124,0.019,0.024,0.0048,0.0073
11736,0.0047,0.0045,0.0122,0.0098,0.0015,0.0088,0.0091,0.0044,0.0165,0.0026,0.0053
11737,0.0044,0.0049,0.0134,0.0089,0.0016,0.0088,0.0109,0.0001,0.0129,0.0021,0.005
11738,0.0054,0.0101,0.0194,0.0102,0.0033,0.008,0.0089,0.0004,0.0112,0.0029,0.0067
11739,0.0128,0.0278,0.0446,0.0232,0.0095,0.0086,0.014,0.0001,0.0132,0.0066,0.013
11740,0.0522,0.0742,0.0975,0.0573,0.0392,0.0123,0.0273,0.0084,0.0219,0.021,0.03
11741,0.1026,0.1016,0.1176,0.0871,0.0981,0.0231,0.0463,0.0283,0.0343,0.0515,0.0504
11742,0.3399,0.1183,0.1653,0.1013,0.1576,0.0449,0.0865,0.0616,0.0541,0.2289,0.1033
11743,0.3564,0.0964,0.2338,0.2666,0.0868,0.0575,0.0856,0.0673,0.0634,0.2169,0.1575
11744,0.0648,0.0865,0.1882,0.2042,0.0733,0.0469,0.0704,0.0535,0.0599,0.0726,0.1066
11745,0.0602,0.0652,0.1603,0.0834,0.0439,0.0436,0.0628,0.0571,0.061,0.0702,0.0545
11746,0.0579,0.054,0.115,0.0751,0.0299,0.0464,0.064,0.0608,0.0693,0.0627,0.0504
11747,0.0557,0.0511,0.2591,0.0733,0.0241,0.0553,0.0634,0.0688,0.074,0.0702,0.0555
11748,0.0531,0.0539,0.1906,0.0704,0.0216,0.0583,0.0672,0.0762,0.0857,0.0687,0.0527
11749,0.0567,0.0494,0.2214,0.0628,0.0225,0.0753,0.0791,0.093,0.1051,0.0843,0.0553
11750,0.0543,0.087,0.2222,0.0684,0.0229,0.1411,0.1814,0.1587,0.14,0.0751,0.0601
11751,0.0557,0.0361,0.1784,0.0775,0.0219,0.2537,0.2257,0.1985,0.1655,0.0906,0.0704
11752,0.0574,0.036,0.0652,0.085,0.0227,0.2594,0.2247,0.2028,0.1787,0.136,0.0735
11753,0.0466,0.0311,0.0628,0.07,0.0205,0.2152,0.1851,0.1411,0.15,0.329,0.0633
11754,0.0338,0.03,0.0561,0.0734,0.0123,0.0709,0.0573,0.0762,0.1197,0.0793,0.0436
11755,0.0292,0.0255,0.0535,0.0633,0.0094,0.0542,0.0415,0.0663,0.0719,0.0424,0.0353
11756,0.0233,0.0241,0.0488,0.0554,0.009,0.0436,0.0335,0.064,0.0605,0.0321,0.0316
11757,0.0086,0.0174,0.0394,0.0415,0.0073,0.029,0.0281,0.0463,0.0498,0.0201,0.0217
11758,0.0055,0.0103,0.0237,0.0301,0.0042,0.0181,0.0177,0.0308,0.0359,0.0095,0.015
11759,0.0047,0.0061,0.0157,0.0169,0.0019,0.012,0.0109,0.0173,0.0241,0.0049,0.0072
11760,0.0045,0.004,0.0124,0.0098,0.0014,0.0092,0.0093,0.0037,0.0165,0.0027,0.0056
11761,0.0047,0.0046,0.0148,0.0091,0.0018,0.0089,0.0559,0.0003,0.0139,0.0025,0.005
11762,0.006,0.0115,0.0187,0.0104,0.0032,0.0079,0.0094,0.0,0.0121,0.0036,0.0063
11763,0.0097,0.0282,0.0459,0.0224,0.0114,0.0088,0.0138,0.0001,0.014,0.0072,0.0134
11764,0.0529,0.0737,0.0975,0.0555,0.0376,0.0127,0.025,0.0067,0.0211,0.0184,0.0305
11765,0.2911,0.138,0.1711,0.0841,0.0978,0.0229,0.0506,0.029,0.0353,0.0439,0.0524
11766,0.3793,0.3408,0.2311,0.1008,0.1599,0.0476,0.0844,0.0593,0.0538,0.1616,0.1213
11767,0.3464,0.0917,0.258,0.0979,0.1772,0.0574,0.0808,0.0622,0.0626,0.2863,0.1512
11768,0.2309,0.093,0.2136,0.0851,0.0745,0.0448,0.072,0.0534,0.0596,0.1583,0.0903
11769,0.0614,0.0683,0.1877,0.0761,0.044,0.0442,0.068,0.0574,0.0609,0.0752,0.0518
11770,0.0616,0.0576,0.2326,0.0769,0.0296,0.0482,0.0619,0.0596,0.0721,0.0684,0.0491
11771,0.0602,0.0543,0.2172,0.0722,0.0236,0.0555,0.0674,0.0664,0.0772,0.0741,0.0493
11772,0.0573,0.0561,0.0855,0.0737,0.0226,0.058,0.0746,0.0756,0.0901,0.0756,0.049
11773,0.0579,0.0507,0.1633,0.0704,0.0218,0.081,0.1567,0.0964,0.1125,0.0884,0.0581
11774,0.0599,0.0429,0.202,0.0697,0.0213,0.1951,0.2148,0.1313,0.1498,0.0767,0.0672
11775,0.0572,0.0384,0.2131,0.0807,0.0219,0.1741,0.2333,0.1079,0.1557,0.2643,0.0702
11776,0.0581,0.0368,0.2545,0.1531,0.0234,0.2564,0.2338,0.1988,0.1577,0.4131,0.0747
11777,0.0442,0.0328,0.0846,0.2633,0.0209,0.1823,0.1853,0.1325,0.1256,0.4625,0.0634
11778,0.0359,0.0284,0.0574,0.1631,0.0132,0.0708,0.0966,0.0769,0.0787,0.1213,0.0454
11779,0.0296,0.0277,0.0536,0.0684,0.0095,0.0533,0.0438,0.066,0.0719,0.0427,0.0369
11780,0.0188,0.0257,0.041,0.0619,0.0083,0.0454,0.0346,0.0713,0.0629,0.0275,0.0315
11781,0.009,0.0187,0.0236,0.0476,0.0082,0.0323,0.0288,0.0502,0.0528,0.021,0.0268
11782,0.0059,0.0124,0.0157,0.0324,0.004,0.0227,0.0189,0.0393,0.0455,0.0111,0.0141
11783,0.0049,0.0069,0.011,0.0207,0.0025,0.0147,0.0134,0.0242,0.0274,0.0057,0.0075
11784,0.0047,0.0056,0.0138,0.0115,0.0017,0.0104,0.0092,0.015,0.0196,0.0036,0.0065
11785,0.0048,0.0063,0.0152,0.0101,0.0016,0.0095,0.0037,0.0013,0.0155,0.0028,0.0054
11786,0.0056,0.0106,0.0195,0.0111,0.004,0.0088,0.004,0.0003,0.0134,0.0031,0.0067
11787,0.012,0.0279,0.0433,0.0252,0.01,0.009,0.0042,0.0004,0.0149,0.0073,0.0131
11788,0.0464,0.0734,0.0938,0.0579,0.0391,0.0129,0.0153,0.0098,0.0217,0.0194,0.0304
11789,0.0737,0.0873,0.2058,0.0847,0.0794,0.0217,0.0461,0.0266,0.0339,0.0448,0.0466
11790,0.0625,0.0959,0.229,0.098,0.0848,0.0448,0.0802,0.0514,0.053,0.0828,0.0945
11791,0.0598,0.0947,0.2239,0.0991,0.0725,0.0553,0.087,0.065,0.0608,0.0794,0.1783
11792,0.061,0.0843,0.1895,0.086,0.065,0.0466,0.071,0.0542,0.0653,0.0765,0.0608
11793,0.062,0.0663,0.1273,0.077,0.0382,0.0471,0.0662,0.0608,0.0682,0.0704,0.0587
11794,0.061,0.0677,0.23,0.0757,0.0262,0.0513,0.0734,0.0736,0.0757,0.145,0.0598
11795,0.0607,0.0586,0.255,0.072,0.023,0.0606,0.0753,0.078,0.0843,0.2835,0.0581
11796,0.0586,0.0648,0.226,0.0708,0.0218,0.0691,0.1285,0.0883,0.093,0.0938,0.053
11797,0.0647,0.0528,0.2349,0.0715,0.0231,0.2361,0.1938,0.1046,0.103,0.0895,0.0665
11798,0.0648,0.0429,0.24,0.0781,0.022,0.2654,0.2223,0.1582,0.1431,0.0734,0.0701
11799,0.0642,0.0416,0.1724,0.0786,0.0239,0.2818,0.2173,0.176,0.1172,0.0819,0.0715
11800,0.0599,0.0358,0.0496,0.1387,0.0236,0.2698,0.2216,0.239,0.0747,0.1492,0.0737
11801,0.0473,0.0356,0.0903,0.0859,0.0213,0.1724,0.151,0.1197,0.0893,0.0744,0.0632
11802,0.0371,0.033,0.0653,0.0711,0.0151,0.0574,0.0535,0.0721,0.0857,0.0669,0.0476
11803,0.0313,0.0307,0.0596,0.0602,0.0109,0.0468,0.0449,0.0658,0.0757,0.044,0.0401
11804,0.0243,0.0291,0.055,0.057,0.0094,0.0452,0.0403,0.0624,0.0674,0.0352,0.0371
11805,0.02,0.0232,0.0471,0.0513,0.0092,0.0365,0.0344,0.0586,0.0606,0.0267,0.0301
11806,0.0074,0.0164,0.0308,0.0372,0.006,0.0271,0.0249,0.0454,0.0527,0.0165,0.0206
11807,0.0057,0.0101,0.0199,0.0253,0.0038,0.018,0.017,0.0315,0.0344,0.0097,0.0114
11808,0.0049,0.0069,0.0158,0.0144,0.0023,0.0121,0.0111,0.023,0.0256,0.0056,0.0088
11809,0.0046,0.007,0.0146,0.0094,0.0018,0.0109,0.0103,0.0186,0.0216,0.0048,0.0067
11810,0.0051,0.0068,0.0148,0.0093,0.0023,0.0089,0.0277,0.0004,0.0146,0.0035,0.0059
11811,0.0052,0.0123,0.0199,0.0143,0.0037,0.0085,0.0085,0.0001,0.0131,0.0042,0.0081
11812,0.0116,0.0233,0.0313,0.0252,0.0101,0.0101,0.0145,0.001,0.0147,0.0072,0.0102
11813,0.0226,0.0294,0.0423,0.0335,0.0146,0.0146,0.0217,0.0112,0.0231,0.0154,0.0184
11814,0.036,0.039,0.0552,0.0402,0.0193,0.0249,0.0322,0.028,0.0359,0.0266,0.0293
11815,0.0456,0.0509,0.0744,0.05,0.0219,0.0343,0.0477,0.0393,0.0489,0.0417,0.0422
11816,0.0547,0.0525,0.1168,0.0614,0.0235,0.0425,0.0581,0.0494,0.0617,0.0564,0.0546
11817,0.07,0.0552,0.1363,0.0717,0.0257,0.0502,0.0671,0.0618,0.0675,0.0697,0.0646
11818,0.0683,0.0585,0.1712,0.0726,0.0246,0.0586,0.0685,0.073,0.071,0.0809,0.0648
11819,0.068,0.061,0.2167,0.0641,0.0231,0.0636,0.0706,0.0834,0.0775,0.2552,0.0665
11820,0.0629,0.0573,0.2489,0.0643,0.0239,0.0643,0.0696,0.0894,0.0904,0.2879,0.0661
11821,0.0629,0.0508,0.2359,0.0603,0.0254,0.067,0.0698,0.0853,0.0874,0.085,0.0631
11822,0.0631,0.0512,0.2346,0.0634,0.0233,0.0672,0.068,0.0843,0.0951,0.0834,0.056
11823,0.0638,0.0486,0.2197,0.0589,0.024,0.0644,0.0688,0.0827,0.0964,0.0796,0.0575
11824,0.0621,0.0493,0.2205,0.0599,0.0219,0.06,0.0641,0.0792,0.0897,0.0701,0.0576
11825,0.05,0.039,0.2315,0.0546,0.02,0.0532,0.0543,0.0752,0.0828,0.0672,0.0497
11826,0.0365,0.0332,0.0784,0.0463,0.0139,0.044,0.0409,0.0652,0.069,0.0492,0.0418
11827,0.0332,0.0312,0.06,0.046,0.0127,0.0414,0.0373,0.0583,0.0635,0.0392,0.0382
11828,0.0327,0.0329,0.0688,0.0514,0.0137,0.0404,0.0401,0.0629,0.0599,0.0398,0.0415
11829,0.0258,0.0287,0.0588,0.0498,0.0134,0.0344,0.0381,0.054,0.0542,0.0303,0.0398
11830,0.01,0.018,0.0389,0.035,0.0095,0.0269,0.0264,0.0482,0.0499,0.0198,0.0247
11831,0.0065,0.0108,0.0257,0.0187,0.0057,0.0178,0.0166,0.0346,0.0345,0.0126,0.0133
11832,0.0053,0.0068,0.0167,0.0113,0.0029,0.0132,0.0111,0.0234,0.0213,0.0067,0.0078
11833,0.005,0.0055,0.0121,0.0074,0.0019,0.0115,0.0104,0.0192,0.0175,0.004,0.0064
11834,0.005,0.005,0.0115,0.0055,0.0016,0.0094,0.0249,0.0035,0.0125,0.0026,0.0061
11835,0.0049,0.0069,0.0128,0.0092,0.002,0.0082,0.0059,0.0002,0.0088,0.0031,0.0057
11836,0.0053,0.0127,0.0188,0.0139,0.0041,0.0088,0.0073,0.0002,0.0095,0.0032,0.008
11837,0.0073,0.0151,0.0269,0.0198,0.0075,0.0123,0.0124,0.005,0.015,0.0079,0.0114
11838,0.0178,0.0198,0.033,0.0243,0.0086,0.0172,0.0162,0.0183,0.0229,0.0096,0.0174
11839,0.0317,0.0292,0.0475,0.032,0.0123,0.0236,0.0281,0.0296,0.0329,0.0192,0.0285
11840,0.0485,0.041,0.0749,0.0501,0.017,0.033,0.0411,0.0467,0.0485,0.0384,0.0464
11841,0.0651,0.0471,0.1048,0.0666,0.0225,0.0426,0.0533,0.0589,0.0649,0.0581,0.059
11842,0.0636,0.046,0.2124,0.0744,0.0236,0.0478,0.0582,0.0628,0.0733,0.0658,0.0574
11843,0.0655,0.0486,0.2704,0.0742,0.0258,0.0562,0.0588,0.0623,0.0771,0.073,0.0487
11844,0.0586,0.0517,0.2613,0.065,0.0237,0.0575,0.0581,0.0785,0.0774,0.0718,0.0491
11845,0.0646,0.0507,0.2045,0.0674,0.0247,0.0608,0.0597,0.0841,0.0993,0.0785,0.0536
11846,0.0629,0.048,0.2414,0.0659,0.0227,0.0578,0.0619,0.0829,0.1155,0.0683,0.0598
11847,0.0647,0.0473,0.2244,0.0614,0.022,0.0572,0.0615,0.0812,0.0784,0.0648,0.0501
11848,0.0665,0.0493,0.2385,0.0578,0.0257,0.0543,0.0533,0.0765,0.0916,0.0601,0.051
11849,0.0591,0.042,0.2026,0.0566,0.0202,0.0459,0.048,0.0743,0.0774,0.0539,0.0475
11850,0.0543,0.0413,0.2112,0.0576,0.0179,0.0431,0.0523,0.0671,0.0715,0.052,0.0484
11851,0.042,0.0406,0.1774,0.0639,0.0177,0.0421,0.0493,0.066,0.0747,0.048,0.0485
11852,0.029,0.0355,0.0921,0.0569,0.0148,0.0296,0.0399,0.0578,0.0591,0.0385,0.0383
11853,0.0183,0.0229,0.051,0.0502,0.0119,0.0238,0.0287,0.0449,0.0483,0.0238,0.03
11854,0.0058,0.0161,0.0316,0.0326,0.0058,0.0157,0.0168,0.0282,0.032,0.0122,0.0178
11855,0.005,0.0082,0.0166,0.0205,0.0022,0.0114,0.0112,0.0135,0.021,0.0043,0.0095
11856,0.0048,0.0057,0.0125,0.0128,0.002,0.009,0.0091,0.001,0.013,0.0026,0.006
11857,0.0048,0.0055,0.0127,0.0078,0.0013,0.0079,0.0084,0.0001,0.0103,0.0023,0.0057
11858,0.0039,0.0099,0.016,0.0092,0.0032,0.0059,0.01,0.0002,0.0109,0.0041,0.0072
11859,0.0137,0.0271,0.045,0.0209,0.0109,0.0086,0.0132,0.0005,0.0122,0.0072,0.0129
11860,0.055,0.0711,0.1028,0.056,0.0363,0.0127,0.0236,0.0069,0.0187,0.0218,0.0292
11861,0.134,0.1323,0.1175,0.0908,0.0951,0.0216,0.0464,0.0272,0.0326,0.0431,0.0483
11862,0.3112,0.1824,0.1725,0.0997,0.1094,0.0444,0.0845,0.0572,0.0536,0.1803,0.1004
11863,0.1958,0.1201,0.2356,0.0975,0.0861,0.056,0.0835,0.0675,0.0621,0.1474,0.1699
11864,0.0586,0.0875,0.1435,0.086,0.079,0.0465,0.0687,0.0511,0.0603,0.0733,0.0564
11865,0.0577,0.0639,0.0949,0.0771,0.0392,0.0442,0.0662,0.055,0.0619,0.0627,0.0532
11866,0.0566,0.0524,0.0937,0.0726,0.026,0.0455,0.0605,0.0614,0.0679,0.0639,0.0487
11867,0.0573,0.0508,0.3484,0.0718,0.02,0.0561,0.0658,0.0729,0.0756,0.0658,0.0494
11868,0.0581,0.0532,0.2343,0.0656,0.0211,0.0607,0.0658,0.0738,0.0803,0.0613,0.051
11869,0.0556,0.0502,0.2205,0.0676,0.0214,0.0785,0.0809,0.0974,0.1045,0.0897,0.0565
11870,0.0551,0.0411,0.0901,0.072,0.0215,0.2132,0.168,0.1372,0.0963,0.0776,0.0712
11871,0.0542,0.0365,0.0761,0.074,0.0202,0.254,0.2228,0.1956,0.1433,0.0828,0.0769
11872,0.054,0.0359,0.0672,0.1346,0.0213,0.2645,0.2416,0.1981,0.1494,0.0787,0.0747
11873,0.0467,0.0316,0.0633,0.1551,0.0193,0.2406,0.1714,0.1093,0.1405,0.0764,0.0578
11874,0.0327,0.0275,0.0542,0.0682,0.0114,0.0616,0.0517,0.072,0.0788,0.0651,0.0431
11875,0.0247,0.0253,0.0453,0.0581,0.0091,0.0462,0.0377,0.0546,0.0592,0.0354,0.0328
11876,0.0108,0.0238,0.0458,0.0512,0.0075,0.0376,0.031,0.0575,0.0552,0.0251,0.027
11877,0.0066,0.0151,0.0338,0.0416,0.0064,0.025,0.0239,0.0439,0.0444,0.0158,0.0212
11878,0.0057,0.0109,0.0253,0.0278,0.0042,0.0188,0.0176,0.032,0.0386,0.0093,0.014
11879,0.0047,0.0057,0.0148,0.0161,0.002,0.0119,0.0109,0.0164,0.0236,0.0048,0.0076
11880,0.0044,0.0044,0.0128,0.0109,0.0016,0.0086,0.0082,0.0018,0.0152,0.0032,0.0057
11881,0.0051,0.0046,0.0142,0.007,0.0017,0.0087,0.0161,0.0005,0.0136,0.0018,0.0065
11882,0.0056,0.0105,0.018,0.0096,0.0034,0.008,0.0161,0.0002,0.0107,0.0028,0.0065
11883,0.0158,0.0286,0.0434,0.0235,0.0113,0.0089,0.0138,0.0003,0.0145,0.0073,0.0142
11884,0.0512,0.075,0.1016,0.0573,0.0371,0.0126,0.0245,0.0019,0.0212,0.0188,0.03
11885,0.1103,0.0931,0.1441,0.0887,0.0955,0.0218,0.0506,0.0282,0.035,0.0463,0.0514
11886,0.3532,0.2309,0.2174,0.0996,0.1652,0.0453,0.0809,0.0599,0.0572,0.1776,0.1066
11887,0.1984,0.2046,0.2363,0.0975,0.1591,0.0567,0.0867,0.0642,0.0612,0.3097,0.1647
11888,0.1545,0.1033,0.1747,0.087,0.0862,0.0461,0.0767,0.0518,0.0555,0.0916,0.1919
11889,0.0594,0.0687,0.1099,0.0743,0.0417,0.0432,0.0656,0.0537,0.062,0.0727,0.0641
11890,0.059,0.0546,0.0879,0.0835,0.0296,0.0464,0.0593,0.0567,0.0679,0.0665,0.0478
11891,0.0584,0.0516,0.0975,0.0685,0.0244,0.0549,0.065,0.0688,0.0741,0.0705,0.0474
11892,0.054,0.0549,0.1678,0.0731,0.022,0.0616,0.069,0.0776,0.0874,0.0691,0.0516
11893,0.0596,0.0499,0.1234,0.0701,0.0217,0.0729,0.0817,0.1021,0.0986,0.0852,0.0691
11894,0.0617,0.0407,0.238,0.0695,0.0244,0.1406,0.1677,0.1559,0.1339,0.0759,0.0694
11895,0.0541,0.0363,0.1357,0.0801,0.0227,0.3056,0.2484,0.1809,0.1439,0.1475,0.065
11896,0.0523,0.0378,0.1199,0.0911,0.0217,0.3095,0.2473,0.1986,0.1509,0.3132,0.0738
11897,0.0427,0.0317,0.0612,0.0861,0.0177,0.2683,0.2048,0.1639,0.1449,0.3029,0.0595
11898,0.0328,0.0281,0.0523,0.0704,0.0134,0.0903,0.1066,0.0673,0.0763,0.0673,0.0449
11899,0.0286,0.0268,0.0458,0.0621,0.0091,0.0525,0.0432,0.0714,0.0751,0.0427,0.0362
11900,0.0225,0.0241,0.0451,0.0571,0.0088,0.042,0.035,0.0643,0.0643,0.0296,0.0335
11901,0.0084,0.017,0.0285,0.0445,0.0075,0.0292,0.0268,0.0484,0.0505,0.019,0.0245
11902,0.0056,0.0109,0.0221,0.0256,0.004,0.0188,0.0164,0.0321,0.0342,0.0102,0.0124
11903,0.0049,0.0067,0.0153,0.0164,0.0019,0.0127,0.0111,0.0162,0.0222,0.0051,0.007
11904,0.0046,0.0043,0.0119,0.01,0.0017,0.0091,0.0093,0.0023,0.0148,0.0029,0.0059
11905,0.0045,0.0048,0.0139,0.0073,0.0015,0.0087,0.0094,0.0003,0.0127,0.0026,0.0072
11906,0.0053,0.01,0.0199,0.0103,0.0032,0.0084,0.0137,0.0003,0.0107,0.0031,0.0064
11907,0.0156,0.0291,0.0438,0.0224,0.0099,0.0087,0.0131,0.0003,0.0142,0.0073,0.0145
11908,0.0529,0.0735,0.0957,0.0563,0.0397,0.013,0.0246,0.0079,0.0235,0.0196,0.0296
11909,0.1151,0.105,0.1232,0.0864,0.0935,0.0226,0.0495,0.0281,0.0356,0.046,0.0515
11910,0.3493,0.2443,0.1333,0.0965,0.1571,0.0444,0.0831,0.058,0.0533,0.1942,0.1082
11911,0.2275,0.1124,0.176,0.099,0.2148,0.0561,0.0874,0.0669,0.0636,0.3006,0.1804
11912,0.0629,0.1393,0.1585,0.0945,0.123,0.0442,0.0788,0.0521,0.0591,0.0823,0.0943
11913,0.0654,0.0667,0.1016,0.0854,0.0427,0.043,0.0677,0.0565,0.0613,0.0767,0.0553
11914,0.0616,0.0534,0.0945,0.0847,0.0285,0.047,0.0636,0.0595,0.0662,0.0678,0.0512
11915,0.0569,0.0532,0.0901,0.0811,0.0219,0.0546,0.0633,0.0702,0.0755,0.0651,0.0527
11916,0.0402,0.0541,0.2124,0.0753,0.0248,0.0593,0.0697,0.0798,0.0848,0.0724,0.0515
11917,0.0562,0.0483,0.233,0.0739,0.0231,0.0819,0.0783,0.0919,0.1084,0.0832,0.061
11918,0.061,0.0406,0.2193,0.0713,0.0223,0.2235,0.1622,0.1703,0.1702,0.0451,0.0661
11919,0.0587,0.0368,0.2195,0.0744,0.0211,0.286,0.2341,0.204,0.1808,0.2388,0.0675
11920,0.0564,0.0378,0.2459,0.0882,0.0222,0.2762,0.2479,0.2284,0.1789,0.3,0.0746
11921,0.0469,0.0334,0.218,0.0708,0.0202,0.2604,0.1898,0.1959,0.1447,0.1279,0.0614
11922,0.0346,0.029,0.0551,0.0661,0.013,0.0817,0.079,0.0982,0.0768,0.227,0.0487
11923,0.0274,0.026,0.0473,0.0659,0.0099,0.0558,0.0442,0.0632,0.0652,0.0407,0.0342
11924,0.0213,0.0252,0.0469,0.0569,0.0092,0.044,0.0359,0.0597,0.0622,0.0309,0.0303
11925,0.0076,0.0187,0.0377,0.0466,0.0078,0.0313,0.0267,0.0497,0.0479,0.0215,0.0223
11926,0.0059,0.0119,0.026,0.0337,0.007,0.0207,0.0203,0.036,0.042,0.0176,0.0187
11927,0.0048,0.0061,0.0161,0.019,0.0024,0.0132,0.0134,0.0202,0.0252,0.0066,0.0077
11928,0.0047,0.0044,0.0128,0.0101,0.0014,0.0094,0.0101,0.0077,0.0175,0.0031,0.0053
11929,0.0046,0.0047,0.0143,0.008,0.0016,0.0085,0.0088,0.0005,0.0143,0.0021,0.0051
11930,0.0051,0.0114,0.019,0.0111,0.0031,0.0081,0.0146,0.0002,0.0116,0.0033,0.0101
11931,0.0098,0.0289,0.0454,0.0234,0.0106,0.0087,0.0137,0.0006,0.0151,0.0078,0.0137
11932,0.0534,0.0749,0.1034,0.0595,0.0411,0.0127,0.0258,0.002,0.0222,0.0188,0.0317
11933,0.1356,0.1104,0.1185,0.0882,0.0915,0.0229,0.0507,0.0288,0.0375,0.0477,0.0503
11934,0.3571,0.2371,0.1739,0.1023,0.1668,0.0462,0.0848,0.0582,0.0548,0.2177,0.1025
11935,0.272,0.1688,0.2576,0.0999,0.1993,0.0577,0.0865,0.0665,0.0636,0.4042,0.1724
11936,0.0634,0.1333,0.2259,0.0864,0.1316,0.0436,0.0804,0.0547,0.0584,0.3635,0.0886
11937,0.0607,0.069,0.2258,0.082,0.0449,0.0429,0.0636,0.0536,0.0617,0.1387,0.0498
11938,0.0585,0.0558,0.2005,0.0793,0.0287,0.0466,0.0652,0.061,0.0686,0.1371,0.0453
11939,0.0601,0.0521,0.2218,0.0745,0.0245,0.0544,0.0726,0.0631,0.0758,0.0982,0.0519
11940,0.0578,0.0572,0.2372,0.0754,0.0242,0.0609,0.074,0.0759,0.0598,0.0743,0.0503
11941,0.061,0.0518,0.2328,0.0708,0.023,0.1503,0.1372,0.0946,0.0999,0.1237,0.0657
11942,0.0619,0.0422,0.2112,0.0723,0.0248,0.1964,0.2202,0.155,0.1449,0.0788,0.0724
11943,0.0556,0.0357,0.2279,0.0749,0.0213,0.2723,0.2357,0.2101,0.1511,0.0762,0.0719
11944,0.0562,0.0363,0.2577,0.0873,0.0246,0.2638,0.2322,0.2345,0.1673,0.2664,0.0786
